Region_ID,Region,Scenario,Percentile,Year,SLR,Return_Period,Exceedance_Probability,Exposed_Buildings,Damaged_Buildings,Exposed_Residential_Buildings,Exposed_Nonresidential_Buildings,Building_Loss,Residential_Building_Loss,Nonresidential_Building_Loss,Exposed_Building_Value,Exposed_Population,Exposed_Households,Exposed_Road_km,Road_Loss,Exposed_Road_Value,Infrastructure_Loss,Exposed_Infrastructure_Value,Exposed_Infrastructure,Crop_Loss,Total_Crop_Value,Exposed_Evacuation_Centres,Exposed_Health_Facilties,Exposed_Schools,Total_Exposed_Value,Total_Loss,Depth.range_<_0_5.Buildings,Depth.range_<_0_5.Population,Depth.range_0_5_1_0.Buildings,Depth.range_0_5_1_0.Population,Depth.range_1_0_1_5.Buildings,Depth.range_1_0_1_5.Population,Depth.range_1_5_2_0.Buildings,Depth.range_1_5_2_0.Population,Depth.range_2_0_+.Buildings,Depth.range_2_0_+.Population
5.0,Niuas,ssp585 (medium confidence),50,2150,1.499,5,0.1813,191,149,81,110,285401,109403,175999,4189464,272,0,15.02,623127,2280614,0,0,0,74439,87750,0,0,0,6557828,982968,50,37,54,42,24,34,38,38,25,121
5.0,Niuas,ssp585 (medium confidence),50,2150,1.499,10,0.0952,222,167,97,125,371101,150743,220357,6325934,337,0,16.23,679749,2428998,0,0,0,77968,93990,0,0,0,8848923,1128818,63,95,61,13,21,56,30,45,47,128
5.0,Niuas,ssp585 (medium confidence),50,2150,1.499,25,0.0392,283,197,126,157,543490,234760,308730,7688405,366,0,18.31,778083,2648988,0,0,0,83509,100230,0,0,0,10437623,1405081,96,114,52,17,47,55,24,21,64,159
5.0,Niuas,ssp585 (medium confidence),50,2150,1.499,50,0.0198,316,237,142,174,718517,322190,396327,8452674,371,0,19.86,852185,2796204,0,0,0,88862,107640,0,0,0,11356519,1659564,96,28,61,101,61,13,19,56,79,173
5.0,Niuas,ssp585 (medium confidence),50,2150,1.499,100,0.01,325,278,146,179,886068,403467,482601,8712400,371,0,20.62,914121,2852351,0,0,0,93685,111150,0,0,0,11675901,1893874,63,5,90,124,59,7,30,55,83,180
5.0,Niuas,ssp585 (medium confidence),50,2150,1.499,250,0.004,329,308,147,182,1100679,506962,593717,8786883,384,0,21.37,986069,2913710,0,0,0,99662,115050,0,0,0,11815643,2186410,31,18,103,97,52,34,49,26,94,209
1.0,Tongatapu,ssp245 (medium confidence),50,2020,0.055,1,0.6321,692,30,400,292,2991,2191,800,35989860,11007,0,13.88,59879,1290015,39663,1811801,28,26795,326760,2,0,3,39418436,129328,688,10196,4,811,0,0,0,0,0,0
1.0,Tongatapu,ssp245 (medium confidence),50,2020,0.055,5,0.1813,13064,12198,8116,4948,60507100,38086150,22420950,954886417,34655,0,223.88,10791797,51109548,10967644,47624353,480,1410361,1651930,8,0,34,1055272247,83676903,1183,2558,2001,2615,4151,4348,5088,15605,641,9529
1.0,Tongatapu,ssp245 (medium confidence),50,2020,0.055,10,0.0952,13687,12652,8502,5185,93511019,60039698,33471321,979816147,36106,0,234.23,12234744,53368311,12916001,47624353,480,1494436,1763560,8,0,35,1082572371,120156200,1329,3359,1492,1816,2607,4175,6191,7552,2068,19204
1.0,Tongatapu,ssp245 (medium confidence),50,2020,0.055,25,0.0392,14512,13304,9003,5509,159045693,104821712,54223981,1021777938,37707,0,247.56,14001248,56516353,14980716,47624353,480,1592591,1897970,8,0,35,1127816613,189620249,1609,3508,1152,2305,1856,3010,3467,3996,6428,24888
1.0,Tongatapu,ssp245 (medium confidence),50,2020,0.055,50,0.0198,15043,13827,9332,5711,217951528,145284757,72666771,1049080813,38747,0,255.75,15221297,58058148,16108623,47624353,480,1663921,1985452,8,0,36,1156748766,250945369,1653,3302,1211,2890,1575,2220,2423,4066,8181,26269
1.0,Tongatapu,ssp245 (medium confidence),50,2020,0.055,100,0.01,15428,14229,9578,5850,275864056,184836251,91027804,1067941631,39448,0,262.47,16223312,59370302,17065691,47624353,480,1726649,2034068,8,0,36,1176970353,310879707,1602,3225,1309,2976,1437,2152,1926,3832,9154,27263
1.0,Tongatapu,ssp245 (medium confidence),50,2020,0.055,250,0.004,15985,14746,9893,6092,355091149,237627141,117464008,1092287309,40790,0,271.92,17469341,61920206,18111588,47874353,482,1811070,2113558,8,0,37,1204195425,392483149,1684,3403,1321,3115,1379,2523,1619,2936,9982,28813
1.0,Tongatapu,ssp245 (medium confidence),50,2030,0.104,1,0.6321,737,104,425,312,5329,4066,1264,37907263,11315,0,14.56,77615,1368414,65617,1923388,30,38515,335922,2,0,3,41534987,187077,728,10073,9,1242,0,0,0,0,0,0
1.0,Tongatapu,ssp245 (medium confidence),50,2030,0.104,5,0.1813,13088,12431,8134,4954,65891414,41616623,24274792,955800324,34727,0,224.45,11112863,51212222,11375784,47624353,480,1432363,1661418,8,0,34,1056298317,89812426,1086,2374,1894,2605,3699,4192,5581,14617,828,10939
1.0,Tongatapu,ssp245 (medium confidence),50,2030,0.104,10,0.0952,13735,12863,8531,5204,101545864,65448766,36097098,981746992,36170,0,234.93,12530408,53547002,13239348,47624353,480,1515044,1771782,8,0,35,1084690129,128830665,1276,3171,1394,1821,2455,4098,5875,6511,2735,20569
1.0,Tongatapu,ssp245 (medium confidence),50,2030,0.104,25,0.0392,14552,13610,9024,5528,170977758,112982697,57995061,1023026114,37801,0,248.14,14303230,56650053,15234312,47624353,480,1614739,1905770,8,0,35,1129206290,202130038,1518,3240,1139,2522,1779,2629,3177,4136,6939,25274
1.0,Tongatapu,ssp245 (medium confidence),50,2030,0.104,50,0.0198,15083,14132,9357,5726,232906100,155503542,77402558,1050534213,38855,0,256.32,15530623,58151530,16350341,47624353,480,1688255,1992536,8,0,36,1158302632,266475319,1539,3117,1241,2791,1504,2304,2279,3976,8520,26667
1.0,Tongatapu,ssp245 (medium confidence),50,2030,0.104,100,0.01,15468,14525,9591,5877,292690244,196284299,96405945,1069137805,39543,0,263.14,16526546,59474416,17289236,47749353,481,1752140,2038748,8,0,36,1178400322,328258166,1494,2979,1338,3019,1392,2051,1849,3724,9395,27770
1.0,Tongatapu,ssp245 (medium confidence),50,2030,0.104,250,0.004,16024,15063,9917,6107,373145721,249499587,123646133,1093681619,40824,0,272.75,17778500,62141327,18334592,47874353,482,1837232,2123698,8,0,37,1205820997,411096044,1573,3219,1344,3096,1357,2589,1590,2712,10160,29208
1.0,Tongatapu,ssp245 (medium confidence),50,2040,0.158,1,0.6321,1164,104,700,464,12877,10512,2365,58996011,14574,0,19.57,106665,1945178,102142,2234203,35,58390,392626,2,0,4,63568018,280074,1146,12900,18,1674,0,0,0,0,0,0
1.0,Tongatapu,ssp245 (medium confidence),50,2040,0.158,5,0.1813,13343,12431,8279,5064,72615054,46041431,26573623,964937687,35454,0,228.81,11454629,52086462,11777954,47624353,480,1455695,1713448,8,0,34,1066361951,97303331,1234,2997,1720,2120,3308,4351,6022,12491,1059,13495
1.0,Tongatapu,ssp245 (medium confidence),50,2040,0.158,10,0.0952,14017,12863,8699,5318,111696123,72353781,39342342,993889543,37070,0,239.86,12856186,54546617,13572648,47624353,480,1537934,1829272,8,0,35,1097889785,139662891,1456,3797,1288,1922,2304,3726,5443,5506,3526,22119
1.0,Tongatapu,ssp245 (medium confidence),50,2040,0.158,25,0.0392,14839,13610,9202,5637,185533955,122940074,62593881,1036337489,38371,0,252.57,14641757,57417323,15502997,47624353,480,1641089,1953574,8,0,36,1143332739,217319797,1654,3331,1146,2865,1719,2322,2879,4201,7441,25652
1.0,Tongatapu,ssp245 (medium confidence),50,2040,0.158,50,0.0198,15340,14132,9507,5833,250635392,167604160,83031232,1061520185,39399,0,260.85,15868424,58946828,16617761,47624353,480,1716135,2029356,8,0,36,1170120723,284837712,1615,3244,1299,2899,1456,2242,2093,3916,8877,27098
1.0,Tongatapu,ssp245 (medium confidence),50,2040,0.158,100,0.01,15782,14525,9780,6002,312017114,209302297,102714817,1081622541,40307,0,268.24,16862758,60783022,17535387,47874353,482,1781161,2088502,8,0,36,1192368419,348196420,1652,3475,1373,3089,1346,2157,1765,3515,9646,28071
1.0,Tongatapu,ssp245 (medium confidence),50,2040,0.158,250,0.004,16304,15063,10090,6214,393290904,262518856,130772047,1107289444,41185,0,277.54,18133232,63525621,18569889,47874353,482,1865474,2161362,8,0,39,1220850780,431859499,1672,3201,1400,3197,1314,2506,1561,2784,10357,29497
1.0,Tongatapu,ssp245 (medium confidence),50,2050,0.228,1,0.6321,1667,239,1032,635,32237,24769,7467,87889212,17373,0,26.31,150866,2697954,153678,2679265,40,87152,492000,3,0,5,93758431,423933,1626,14438,41,2935,0,0,0,0,0,0
1.0,Tongatapu,ssp245 (medium confidence),50,2050,0.228,5,0.1813,13610,12625,8446,5164,81958755,52223536,29735219,975552164,35962,0,232.74,11890744,52929932,12284159,47624353,480,1485601,1762358,8,0,35,1077868807,107619258,1326,3322,1571,1848,2961,4182,6340,10383,1412,16227
1.0,Tongatapu,ssp245 (medium confidence),50,2050,0.228,10,0.0952,14283,13117,8853,5430,125582442,81814469,43767973,1006469642,37475,0,243.88,13279111,55345256,13991622,47624353,480,1568407,1871910,8,0,35,1111311161,154421583,1564,3729,1191,2076,2163,3313,4842,4810,4523,23547
1.0,Tongatapu,ssp245 (medium confidence),50,2050,0.228,25,0.0392,15086,13905,9349,5737,205244819,136416405,68828414,1048085273,38901,0,256.35,15081380,58085125,15849491,47624353,480,1675908,2000726,8,0,36,1155795477,237851598,1684,3466,1196,2865,1611,2109,2605,4026,7990,26435
1.0,Tongatapu,ssp245 (medium confidence),50,2050,0.228,50,0.0198,15594,14443,9663,5931,274183953,183649781,90534172,1073002790,39996,0,265.41,16304661,60141154,16954638,47749353,481,1752780,2070044,8,0,36,1182963341,309196032,1662,3443,1343,3134,1366,2018,1962,3760,9261,27641
1.0,Tongatapu,ssp245 (medium confidence),50,2050,0.228,100,0.01,16051,14859,9933,6118,337372534,226272511,111100022,1092237355,40681,0,272.94,17300199,62125011,17855587,47874353,482,1818749,2124868,8,0,37,1204361587,374347069,1722,3370,1376,3064,1322,2460,1699,2988,9932,28799
1.0,Tongatapu,ssp245 (medium confidence),50,2050,0.228,250,0.004,16540,15364,10241,6299,419457046,279324036,140133011,1118143738,41481,0,282.51,18602521,64881358,18881284,47874353,482,1901889,2203252,8,0,41,1233102700,458842740,1704,3180,1440,2971,1278,2560,1558,2777,10560,29993
1.0,Tongatapu,ssp245 (medium confidence),50,2060,0.29,1,0.6321,1854,239,1168,686,62105,45237,16868,100093181,18331,0,28.54,199942,2942226,206627,3073567,46,116655,521442,3,0,5,106630416,585329,1767,14326,87,4005,0,0,0,0,0,0
1.0,Tongatapu,ssp245 (medium confidence),50,2060,0.29,5,0.1813,13680,12625,8489,5191,91068777,58291980,32776797,978553446,36192,0,234.02,12269398,53194836,12712416,47624353,480,1511677,1774934,8,0,35,1081147569,117562268,1266,3354,1421,1756,2733,4115,6332,8625,1928,18342
1.0,Tongatapu,ssp245 (medium confidence),50,2060,0.29,10,0.0952,14380,13117,8911,5469,138849719,90871164,47978555,1010202797,37515,0,245.15,13655849,55553964,14345335,47624353,480,1596504,1886826,8,0,35,1115267940,168447406,1531,3371,1134,2339,2030,2892,4311,4344,5374,24569
1.0,Tongatapu,ssp245 (medium confidence),50,2060,0.29,25,0.0392,15171,13905,9402,5769,223821299,149108036,74713264,1051806735,39095,0,257.68,15473137,58348672,16153992,47624353,480,1707649,2012880,8,0,36,1159792640,257156077,1582,3189,1258,3003,1486,1932,2363,4153,8482,26818
1.0,Tongatapu,ssp245 (medium confidence),50,2060,0.29,50,0.0198,15707,14443,9726,5981,295793417,198339420,97453996,1077254959,40170,0,266.83,16690348,60441808,17240022,47749353,481,1785931,2081808,8,0,36,1187527928,331509717,1597,3237,1394,3268,1280,2085,1883,3431,9553,28149
1.0,Tongatapu,ssp245 (medium confidence),50,2060,0.29,100,0.01,16118,14859,9973,6145,360231512,241429530,118801982,1095275879,40893,0,274.24,17691395,62461660,18140786,47874353,482,1852031,2139330,8,0,37,1207751223,397915724,1608,3043,1409,3220,1277,2641,1663,2654,10161,29335
1.0,Tongatapu,ssp245 (medium confidence),50,2060,0.29,250,0.004,16607,15364,10282,6325,442701881,294113431,148588450,1121374476,41548,0,283.85,19032300,65200700,19165569,47874353,482,1933908,2216282,8,0,41,1236665811,482833658,1572,2854,1454,3029,1303,2678,1508,2643,10770,30344
1.0,Tongatapu,ssp245 (medium confidence),50,2070,0.372,1,0.6321,2984,428,1955,1029,127930,90549,37381,177802300,22036,0,41.0,290239,4559692,302881,4215657,58,159780,656594,3,0,10,187234244,880830,2777,16522,207,5514,0,0,0,0,0,0
1.0,Tongatapu,ssp245 (medium confidence),50,2070,0.372,5,0.1813,14003,12858,8678,5325,105163293,67823228,37340065,991737440,37036,0,239.8,12765265,54360980,13249061,47624353,480,1546632,1834374,8,0,35,1095557147,132724251,1442,3695,1265,1914,2437,3668,5922,6270,2937,21489
1.0,Tongatapu,ssp245 (medium confidence),50,2070,0.372,10,0.0952,14692,13419,9102,5590,158121132,104036751,54084380,1026168215,38133,0,249.81,14156138,56625990,14789014,47624353,480,1635445,1941548,8,0,35,1132360106,188701729,1636,3464,1110,2450,1890,2761,3551,4043,6505,25415
1.0,Tongatapu,ssp245 (medium confidence),50,2070,0.372,25,0.0392,15479,14248,9578,5901,250279095,167164228,83114867,1065318626,39756,0,262.97,15988693,59572233,16564359,47749353,481,1750780,2063350,8,0,36,1174703562,284582927,1644,3227,1309,3193,1384,2005,2148,4001,8994,27330
1.0,Tongatapu,ssp245 (medium confidence),50,2070,0.372,50,0.0198,16040,14752,9924,6116,325417602,218297516,107120085,1089124024,40741,0,272.32,17203809,61912499,17614252,47874353,482,1830382,2125942,8,0,36,1201036818,362066045,1668,3356,1471,3163,1194,2452,1790,3146,9917,28624
1.0,Tongatapu,ssp245 (medium confidence),50,2070,0.372,100,0.01,16423,15167,10169,6254,390851289,261398146,129453143,1111843107,41406,0,279.77,18224681,63995895,18503738,47874353,482,1895104,2190318,8,0,38,1225903673,429474811,1641,3168,1487,3189,1257,2562,1584,2677,10454,29810
1.0,Tongatapu,ssp245 (medium confidence),50,2070,0.372,250,0.004,16945,15693,10488,6457,473310513,313281778,160028735,1138570070,42060,0,289.35,19614338,67008784,19557532,47874353,482,1976457,2272826,8,0,41,1255726032,514458840,1657,2835,1497,3135,1291,2804,1469,2490,11031,30796
1.0,Tongatapu,ssp245 (medium confidence),50,2080,0.458,1,0.6321,4714,756,3163,1551,226391,156783,69607,302253053,24774,0,63.09,432127,7677977,418905,4616970,62,209695,783818,4,0,13,315331818,1287118,4364,17689,350,7085,0,0,0,0,0,0
1.0,Tongatapu,ssp245 (medium confidence),50,2080,0.458,5,0.1813,14333,13093,8874,5459,121819188,79158983,42660205,1006704629,37446,0,244.63,13285829,55285221,13781023,47624353,480,1585231,1884422,8,0,35,1111498625,150471271,1564,3521,1182,2158,2203,3203,5117,4855,4267,23709
1.0,Tongatapu,ssp245 (medium confidence),50,2080,0.458,10,0.0952,14988,13740,9283,5705,180051784,118992844,61058940,1039947495,38899,0,254.62,14686215,57672305,15232346,47624353,480,1678215,1996794,8,0,36,1147240947,211648560,1683,3619,1157,2718,1707,2146,3025,4423,7416,25993
1.0,Tongatapu,ssp245 (medium confidence),50,2080,0.458,25,0.0392,15810,14554,9788,6022,279591237,187125134,92466103,1078821976,40361,0,268.48,16527910,60947050,16977995,47749353,481,1796717,2096270,8,0,36,1189614649,314893859,1688,3312,1420,3481,1244,2102,1990,3314,9468,28152
1.0,Tongatapu,ssp245 (medium confidence),50,2080,0.458,50,0.0198,16326,15085,10106,6220,357228872,239453421,117775452,1104006059,41222,0,277.82,17748902,63246635,18009507,47874353,482,1876617,2179398,8,0,37,1217306444,394863898,1693,3116,1505,3359,1199,2630,1683,2422,10246,29695
1.0,Tongatapu,ssp245 (medium confidence),50,2080,0.458,100,0.01,16746,15473,10364,6382,423289417,282254325,141035093,1125171824,41822,0,285.55,18810444,65776327,18887287,47874353,482,1939834,2233602,8,0,41,1241056106,462926983,1686,3140,1515,2965,1267,2705,1529,2670,10749,30342
1.0,Tongatapu,ssp245 (medium confidence),50,2080,0.458,250,0.004,17283,16026,10671,6612,505016712,332745490,172271222,1151802875,42960,0,295.43,20238573,69149646,19978338,47874353,482,2021142,2318552,8,0,42,1271145426,547254765,1728,3286,1516,3042,1297,2961,1425,2224,11317,31447
1.0,Tongatapu,ssp245 (medium confidence),50,2090,0.538,1,0.6321,6262,1247,4183,2079,360815,245927,114888,413179571,25794,0,85.72,624764,11174378,561226,7474928,69,264397,882124,6,0,17,432711002,1811202,5725,16518,534,8604,3,672,0,0,0,0
1.0,Tongatapu,ssp245 (medium confidence),50,2090,0.538,5,0.1813,14636,13384,9063,5573,139011023,90893274,48117750,1019457735,38037,0,248.42,13770571,56163557,14243452,47624353,480,1623001,1937162,8,0,35,1125182807,168648047,1680,3568,1122,2403,2029,2718,4327,4428,5478,24920
1.0,Tongatapu,ssp245 (medium confidence),50,2090,0.538,10,0.0952,15288,14065,9464,5824,202289154,134146842,68142312,1054061744,39592,0,259.49,15185804,58927653,15631538,47624353,480,1719249,2043722,8,0,36,1162657472,234825745,1740,3745,1223,3100,1534,1824,2680,4179,8111,26744
1.0,Tongatapu,ssp245 (medium confidence),50,2090,0.538,25,0.0392,16116,14873,9975,6141,308060273,206414506,101645767,1092089689,40885,0,273.89,17030678,62148418,17346893,47749353,481,1839817,2145928,8,0,36,1204133388,344277660,1750,3372,1496,3430,1173,2232,1880,3070,9817,28781
1.0,Tongatapu,ssp245 (medium confidence),50,2090,0.538,50,0.0198,16655,15378,10307,6348,387275098,259139122,128135976,1119150620,41742,0,283.26,18270501,64982423,18370766,47874353,482,1919110,2224990,8,0,38,1234232386,425835475,1761,3254,1544,3142,1214,2998,1595,2216,10541,30132
1.0,Tongatapu,ssp245 (medium confidence),50,2090,0.538,100,0.01,17075,15834,10562,6513,453490759,301418599,152072160,1139776560,42461,0,290.71,19377198,67614412,19258981,47874353,482,1981469,2289564,8,0,41,1257554889,494108407,1789,3335,1503,3023,1313,2897,1440,2189,11030,31017
1.0,Tongatapu,ssp245 (medium confidence),50,2090,0.538,250,0.004,17600,16334,10868,6732,533770794,349938341,183832453,1165261887,43504,0,302.34,20835798,71456887,20354665,47874353,482,2062600,2375230,8,0,42,1286968357,577023857,1776,3334,1566,2956,1316,2990,1398,2553,11544,31671
1.0,Tongatapu,ssp245 (medium confidence),50,2100,0.626,1,0.6321,7350,1950,4902,2448,582972,393724,189249,490448839,26369,0,104.12,915657,14675272,766778,9304893,89,337008,973602,6,0,19,515402605,2602415,6485,13769,854,11207,11,1393,0,0,0,0
1.0,Tongatapu,ssp245 (medium confidence),50,2100,0.626,5,0.1813,14916,13709,9226,5690,159714596,105024242,54690354,1034647254,38725,0,253.12,14305302,57310328,14721341,47624353,480,1666215,1983860,8,0,36,1141565795,190407453,1733,3820,1128,2485,1837,2373,3538,4215,6680,25832
1.0,Tongatapu,ssp245 (medium confidence),50,2100,0.626,10,0.0952,15596,14420,9642,5954,228897487,152293887,76603600,1066034434,40007,0,264.41,15741296,60050357,16067640,47749353,481,1765108,2082134,8,0,36,1175916278,262471531,1771,3531,1331,3424,1349,1754,2394,4000,8751,27298
1.0,Tongatapu,ssp245 (medium confidence),50,2100,0.626,25,0.0392,16409,15200,10156,6253,340416712,228130453,112286259,1104832599,41343,0,278.9,17588769,63512229,17747262,47874353,482,1887425,2191552,8,0,37,1218410732,377640169,1754,3385,1564,3152,1131,2647,1755,2514,10205,29645
1.0,Tongatapu,ssp245 (medium confidence),50,2100,0.626,50,0.0198,16969,15724,10490,6479,420639679,280672724,139966955,1132750072,42394,0,288.37,18869875,66773747,18760441,47874353,482,1965342,2270780,8,0,41,1249668952,460235337,1801,3413,1563,3110,1252,2738,1485,2347,10868,30786
1.0,Tongatapu,ssp245 (medium confidence),50,2100,0.626,100,0.01,17379,16136,10735,6644,486462691,322024656,164438035,1155551350,43070,0,297.17,20019619,69624162,19684111,47874353,482,2027498,2340456,8,0,41,1275390320,528193919,1805,3297,1547,3116,1345,3060,1377,2083,11305,31514
1.0,Tongatapu,ssp245 (medium confidence),50,2100,0.626,250,0.004,17922,16626,11054,6868,564183235,367556459,196626776,1180490435,44037,0,308.81,21512210,73977159,20748086,47874353,482,2108182,2426218,8,0,42,1304768165,608551712,1796,3116,1593,3096,1375,3244,1337,2526,11821,32055
1.0,Tongatapu,ssp245 (medium confidence),50,2110,0.715,1,0.6321,8334,4991,5480,2854,973391,656452,316939,572838231,27473,0,121.33,1296448,18845324,1022678,10977613,112,423060,1052926,8,0,24,603714093,3715577,6995,11429,1300,13384,39,2660,0,0,0,0
1.0,Tongatapu,ssp245 (medium confidence),50,2110,0.715,5,0.1813,15248,14382,9430,5818,182718596,120696641,62021956,1049405001,39546,0,258.78,14851131,58815470,15185830,47624353,480,1711147,2039010,8,0,36,1157883834,214466704,1810,3863,1192,3057,1594,1904,3026,4329,7626,26393
1.0,Tongatapu,ssp245 (medium confidence),50,2110,0.715,10,0.0952,15944,15036,9869,6075,258051935,172182294,85869640,1081971377,40555,0,270.58,16304044,61263092,16511515,47749353,481,1812085,2132342,8,0,36,1193116164,292679578,1812,3318,1449,3550,1203,2075,2194,3371,9286,28241
1.0,Tongatapu,ssp245 (medium confidence),50,2110,0.715,25,0.0392,16798,15858,10381,6417,373926653,250251876,123674778,1121599957,42135,0,285.01,18167009,65618665,18158025,47874353,482,1935354,2253556,8,0,37,1237346531,412187041,1870,3460,1577,3315,1172,2822,1635,2182,10544,30356
1.0,Tongatapu,ssp245 (medium confidence),50,2110,0.715,50,0.0198,17356,16367,10716,6640,454490089,302170204,152319886,1152019074,42961,0,296.1,19509823,69343740,19163617,47874353,482,2011775,2330642,8,0,41,1271567809,495175305,1921,3334,1546,3126,1326,3099,1391,2062,11172,31340
1.0,Tongatapu,ssp245 (medium confidence),50,2110,0.715,100,0.01,17766,16796,10968,6798,519130810,341924438,177206372,1170709623,43925,0,305.26,20687662,72613696,20110887,47874353,482,2074019,2401942,8,0,42,1293599614,562003378,1862,3441,1620,3285,1364,3074,1324,2412,11596,31713
1.0,Tongatapu,ssp245 (medium confidence),50,2110,0.715,250,0.004,18303,17316,11286,7017,593277682,383788777,209488905,1195828865,44455,0,316.09,22214593,76778657,21149628,47874353,482,2154625,2501712,8,0,42,1322983587,638796528,1906,3099,1591,3060,1443,3113,1278,2473,12085,32710
1.0,Tongatapu,ssp245 (medium confidence),50,2120,0.8,1,0.6321,9121,4991,5915,3206,1715927,1156508,559419,658001019,28560,0,137.34,1778290,24260218,1340923,13384046,140,512303,1123414,8,0,26,696768696,5347442,7150,9955,1864,14504,107,4101,0,0,0,0
1.0,Tongatapu,ssp245 (medium confidence),50,2120,0.8,5,0.1813,15643,14382,9671,5972,207731135,137752100,69979036,1067203253,40119,0,265.01,15388402,60216141,15609061,47749353,481,1755160,2096628,8,0,36,1177265375,240483758,1920,3882,1285,3399,1398,1756,2674,3927,8366,27155
1.0,Tongatapu,ssp245 (medium confidence),50,2120,0.8,10,0.0952,16324,15036,10099,6225,288336220,192717736,95618484,1099045917,41369,0,277.53,16848998,63163653,16915003,47749353,481,1858539,2186092,8,0,36,1212145015,323958759,1890,3753,1564,3422,1129,2322,2007,2928,9734,28944
1.0,Tongatapu,ssp245 (medium confidence),50,2120,0.8,25,0.0392,17235,15858,10640,6595,406420031,271229659,135190372,1143487711,42762,0,293.54,18760651,68456245,18534561,47874353,482,1979815,2311890,8,0,41,1262130199,445695056,2026,3556,1583,3272,1266,2948,1480,2015,10880,30971
1.0,Tongatapu,ssp245 (medium confidence),50,2120,0.8,50,0.0198,17765,16367,10968,6797,486373632,321917154,164456478,1169164910,43889,0,305.09,20156943,72614169,19570272,47874353,482,2056348,2396744,8,0,42,1292050176,528157194,2026,3616,1594,3302,1398,3242,1284,2139,11463,31590
1.0,Tongatapu,ssp245 (medium confidence),50,2120,0.8,100,0.01,18159,16796,11196,6963,548668555,359087085,189581470,1187442062,44257,0,313.48,21361887,75876750,20493694,47874353,482,2118166,2474674,8,0,42,1313667839,592642302,2010,3315,1608,3026,1410,3252,1289,2654,11842,32010
1.0,Tongatapu,ssp245 (medium confidence),50,2120,0.8,250,0.004,18694,17316,11531,7163,619164128,397525244,221638884,1212858681,45198,0,324.34,22914601,79562137,21528937,47874353,482,2199365,2584322,8,0,42,1342879493,665807030,2044,3640,1575,2825,1472,2919,1293,2827,12310,32987
1.0,Tongatapu,ssp245 (medium confidence),50,2130,0.883,1,0.6321,9191,4991,5958,3233,2440992,1644798,796194,663787155,28712,0,138.55,2242502,24695541,1647883,13594198,142,599410,1126924,8,0,27,703203818,6930788,6247,6767,2720,16269,224,5676,0,0,0,0
1.0,Tongatapu,ssp245 (medium confidence),50,2130,0.883,5,0.1813,15675,14382,9694,5981,232155143,154406253,77748890,1068573255,40129,0,265.66,15911739,60326789,16022062,47749353,481,1798110,2101308,8,0,36,1178750706,265887055,1689,3127,1404,3656,1255,1919,2386,3565,8941,27862
1.0,Tongatapu,ssp245 (medium confidence),50,2130,0.883,10,0.0952,16368,15036,10120,6248,317907933,212769990,105137943,1100712102,41388,0,278.05,17379731,63420809,17308997,47749353,481,1903880,2192754,8,0,36,1214075018,354500541,1684,3255,1600,3464,1122,2450,1853,2605,10109,29614
